instance_sn,role,app_name,cpu_request,cpu_limit,gpu_request,gpu_limit,rdma_request,rdma_limit,memory_request,memory_limit,disk_request,disk_limit,max_instance_per_node,creation_time,scheduled_time,deletion_time
instance_11198,CN,app_68,48,48,0,0,1,1,400.0,400.0,425.0,500.0,2,1023111.0000000001,1023153.0000000001,1820054.0
instance_11199,CN,app_26,48,48,0,0,1,1,300.0,300.0,408.0,480.0,-1,1023110.0000000001,1023153.0000000001,2174556.0
instance_11200,HN,app_126,16,16,1,1,25,25,80.0,80.0,100.0,100.0,4,1023235.0000000001,1023248.0000000001,1031781.0000000001
instance_11201,HN,app_126,16,16,1,1,25,25,80.0,80.0,100.0,100.0,4,1023235.0000000001,1023247.0000000001,1084115.0
instance_11202,HN,app_126,16,16,1,1,25,25,80.0,80.0,100.0,100.0,4,1023235.0000000001,1023248.0000000001,1377762.0
instance_11203,HN,app_126,16,16,1,1,25,25,80.0,80.0,100.0,100.0,4,1023236.0000000001,1023248.0000000001,1029124.0000000001
instance_11204,CN,app_30,48,48,0,0,1,1,240.0,240.0,408.0,480.0,-1,1023343.0000000001,1023343.0000000001,1037601.0000000001
instance_11205,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,1023373.0000000001,1023373.0000000001,
instance_11206,CN,app_73,48,48,0,0,1,1,240.0,240.0,340.0,400.0,2,1023434.0000000001,1023628.0000000001,1596951.0
instance_11207,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,1023763.0000000001,1023763.0000000001,
instance_11208,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,1024003.0000000001,1024003.0000000001,
instance_11209,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,1024753.0000000001,1024753.0000000001,
instance_11210,CN,app_0,48,48,0,0,25,25,240.0,240.0,680.0,800.0,-1,1024753.0000000001,1024753.0000000001,
instance_11211,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,1024784.0000000001,1024784.0000000001,
instance_11212,CN,app_57,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1024784.0000000001,1024784.0000000001,1029642.0000000001
instance_11213,CN,app_18,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1024784.0000000001,1024784.0000000001,1031820.0000000001
instance_11214,CN,app_18,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1024784.0000000001,1024784.0000000001,1033779.0000000001
instance_11215,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,1024784.0000000001,1024785.0000000001,
instance_11216,CN,app_13,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1024785.0000000001,1024785.0000000001,1029967.0000000001
instance_11217,CN,app_82,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1024785.0000000001,1024800.0000000001,1029991.0000000001
instance_11218,CN,app_20,64,64,0,0,1,1,320.0,320.0,544.0,640.0,-1,1024785.0000000001,1024785.0000000001,1030282.0000000001
instance_11219,CN,app_17,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1024785.0000000001,1024785.0000000001,1030795.0000000001
instance_11220,CN,app_4,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1024785.0000000001,1024800.0000000001,1034479.0000000001
instance_11221,CN,app_110,64,64,0,0,1,1,640.0,640.0,255.0,300.0,-1,1024785.0000000001,1024785.0000000001,1036269.0000000001
instance_11222,CN,app_68,48,48,0,0,1,1,400.0,400.0,425.0,500.0,2,1024785.0000000001,1024800.0000000001,1038712.0000000001
instance_11223,CN,app_13,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1024785.0000000001,1024785.0000000001,1222957.0
instance_11224,CN,app_46,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1024785.0000000001,1024785.0000000001,
instance_11225,CN,app_62,48,48,0,0,1,1,240.0,240.0,425.0,500.0,-1,1024785.0000000001,1024800.0000000001,
instance_11226,CN,app_126,96,96,0,0,1,1,480.0,480.0,425.0,500.0,-1,1025173.0000000001,1025173.0000000001,1030956.0000000001
instance_11227,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,1025323.0000000001,1025323.0000000001,1421559.0
instance_11228,CN,app_11,64,64,0,0,1,1,400.0,400.0,255.0,300.0,2,1025323.0000000001,1025498.0000000001,
instance_11229,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,1025444.0000000001,1025444.0000000001,
instance_11230,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,1025443.0000000001,1025444.0000000001,
instance_11231,CN,app_0,48,48,0,0,25,25,240.0,240.0,680.0,800.0,-1,1025443.0000000001,1025444.0000000001,
instance_11232,CN,app_127,64,64,0,0,51,51,320.0,320.0,340.0,400.0,-1,1025564.0000000001,1025564.0000000001,1032446.0000000001
instance_11233,CN,app_54,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1025565.0000000001,1025580.0000000001,1737106.0
instance_11234,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,1025953.0000000001,1025953.0000000001,1042160.0000000001
instance_11235,CN,app_54,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1026015.0000000001,1026070.0000000001,1030209.0000000001
instance_11236,CN,app_126,96,96,0,0,1,1,480.0,480.0,400.0,500.0,-1,1026046.0000000001,1026046.0000000001,1029739.0000000001
instance_11237,CN,app_21,96,96,0,0,1,1,480.0,480.0,340.0,400.0,-1,1027034.0000000001,1027090.0000000001,
instance_11238,CN,app_34,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1027065.0000000001,1027068.0000000001,
instance_11239,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,1027065.0000000001,1027065.0000000001,
instance_11240,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1027616.0000000001,1027616.0000000001,1027743.0000000001
instance_11241,HN,app_107,12,12,1,1,25,25,40.0,40.0,170.0,200.0,2,1028737.0000000001,1028737.0000000001,1338115.0
instance_11242,HN,app_126,16,16,1,1,25,25,80.0,80.0,100.0,100.0,4,1028745.0000000001,1028773.0000000001,1034238.0000000001
instance_11243,CN,app_57,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1028989.0000000001,1028990.0000000001,1037897.0000000001
instance_11244,CN,app_20,64,64,0,0,1,1,320.0,320.0,544.0,640.0,-1,1028989.0000000001,1028989.0000000001,1037638.0000000001
instance_11245,CN,app_2,64,64,0,0,1,1,320.0,320.0,680.0,800.0,-1,1028990.0000000001,1028991.0000000001,1197091.0
instance_11246,CN,app_82,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1028990.0000000001,1028991.0000000001,1339523.0
instance_11247,CN,app_13,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1028989.0000000001,1028991.0000000001,1682153.0
instance_11248,CN,app_126,96,96,0,0,1,1,480.0,480.0,425.0,500.0,-1,1028990.0000000001,1028991.0000000001,1037537.0000000001
instance_11249,CN,app_126,96,96,0,0,1,1,480.0,480.0,425.0,500.0,-1,1028990.0000000001,1028991.0000000001,1037701.0000000001
instance_11250,CN,app_54,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1028990.0000000001,1029006.0000000001,1037985.0000000001
instance_11251,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1029215.0000000001,1029215.0000000001,1029341.0000000001
instance_11252,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1030730.0000000001,1030730.0000000001,1030851.0000000001
instance_11253,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1029772.0000000001,1029772.0000000001,1029909.0000000001
instance_11254,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1031308.0000000001,1031308.0000000001,1031439.0000000001
instance_11255,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1030861.0000000001,1030861.0000000001,1030992.0000000001
instance_11256,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1029346.0000000001,1029346.0000000001,1029468.0000000001
instance_11257,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1029204.0000000001,1029309.0000000001,1065532.0
instance_11258,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1029462.0000000001,1029462.0000000001,1083463.0
instance_11259,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1029203.0000000001,1029203.0000000001,1178125.0
instance_11260,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1030467.0000000001,1030467.0000000001,1030596.0000000001
instance_11261,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1029890.0000000001,1029890.0000000001,1030020.0000000001
instance_11262,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1029215.0000000001,1029334.0000000001,
instance_11263,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1029080.0000000001,1029309.0000000001,1077995.0
instance_11264,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1029274.0000000001,1029364.0000000001,1077727.0
instance_11265,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1029274.0000000001,1029364.0000000001,1086650.0
instance_11266,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1029188.0000000001,1029379.0000000001,1063587.0
instance_11267,CN,app_126,96,96,0,0,1,1,480.0,480.0,400.0,500.0,-1,1029315.0000000001,1029315.0000000001,
instance_11268,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1029188.0000000001,1029349.0000000001,1084644.0
instance_11269,CN,app_13,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1029380.0000000001,1029380.0000000001,
instance_11270,CN,app_109,64,64,0,0,1,1,500.0,500.0,383.0,450.0,-1,1029559.0000000001,1029586.0000000001,1038863.0000000001
instance_11271,CN,app_37,96,96,0,0,51,51,480.0,480.0,340.0,400.0,-1,1029650.0000000001,1029650.0000000001,1933241.0000000002
instance_11272,CN,app_41,96,96,0,0,51,51,640.0,640.0,340.0,400.0,-1,1029652.0000000001,1029739.0000000001,1115219.0
instance_11273,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1031239.0000000001,1031299.0000000001,1918987.0000000002
instance_11274,CN,app_25,64,64,0,0,1,1,256.0,256.0,544.0,640.0,-1,1029740.0000000001,1029781.0000000001,1679046.0
instance_11275,CN,app_17,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1029860.0000000001,1029860.0000000001,
instance_11276,CN,app_27,64,64,0,0,1,1,320.0,320.0,408.0,480.0,-1,1030009.0000000001,1030021.0000000001,1037802.0000000001
instance_11277,CN,app_13,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1030070.0000000001,1030070.0000000001,1038171.0000000001
instance_11278,CN,app_115,64,64,0,0,1,1,320.0,320.0,340.0,400.0,-1,1030071.0000000001,1030071.0000000001,1627568.0
instance_11279,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1030429.0000000001,1030429.0000000001,
instance_11280,CN,app_2,64,64,0,0,1,1,320.0,320.0,680.0,800.0,-1,1030459.0000000001,1030561.0000000001,
instance_11281,CN,app_126,96,96,0,0,1,1,480.0,480.0,425.0,500.0,-1,1030459.0000000001,1030563.0000000001,
instance_11282,CN,app_14,48,48,0,0,1,1,240.0,240.0,255.0,300.0,-1,1030489.0000000001,1030489.0000000001,1533828.0
instance_11283,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,1030709.0000000001,1030709.0000000001,
instance_11284,CN,app_2,64,64,0,0,1,1,320.0,320.0,680.0,800.0,-1,1030789.0000000001,1030891.0000000001,1140469.0
instance_11285,CN,app_20,64,64,0,0,1,1,320.0,320.0,544.0,640.0,-1,1030972.0000000001,1030972.0000000001,
instance_11286,CN,app_18,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1030976.0000000001,1030977.0000000001,1765887.0
instance_11287,CN,app_2,64,64,0,0,1,1,320.0,320.0,680.0,800.0,-1,1031013.0000000001,1031013.0000000001,
instance_11288,CN,app_19,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1031009.0000000001,1031013.0000000001,1043105.0000000001
instance_11289,CN,app_126,96,96,0,0,1,1,480.0,480.0,425.0,500.0,-1,1031209.0000000001,1031210.0000000001,
instance_11290,HN,app_75,8,8,1,1,25,25,40.0,40.0,85.0,100.0,4,1031406.0000000001,1031467.0000000001,
instance_11291,HN,app_126,16,16,1,1,25,25,80.0,80.0,80.0,100.0,4,1031439.0000000001,1031468.0000000001,1336532.0
instance_11292,CN,app_127,64,64,0,0,51,51,320.0,320.0,340.0,400.0,-1,1031670.0000000001,1031670.0000000001,
instance_11293,CN,app_2,64,64,0,0,1,1,320.0,320.0,680.0,800.0,-1,1031670.0000000001,1031670.0000000001,
instance_11294,CN,app_41,96,96,0,0,51,51,640.0,640.0,340.0,400.0,-1,1031821.0000000001,1031821.0000000001,1037686.0000000001
instance_11295,CN,app_30,48,48,0,0,1,1,240.0,240.0,408.0,480.0,-1,1031696.0000000001,1031696.0000000001,1037747.0000000001
instance_11296,CN,app_93,64,64,0,0,1,1,320.0,320.0,340.0,400.0,-1,1031696.0000000001,1031696.0000000001,1039059.0000000001
instance_11297,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1031696.0000000001,1031696.0000000001,1049043.0
instance_11298,CN,app_82,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1031696.0000000001,1031696.0000000001,1131759.0
instance_11299,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1031696.0000000001,1031696.0000000001,1152081.0
instance_11300,CN,app_19,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1031696.0000000001,1031696.0000000001,
instance_11301,CN,app_2,64,64,0,0,1,1,320.0,320.0,680.0,800.0,-1,1031696.0000000001,1031757.0000000001,
instance_11302,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1031696.0000000001,1031696.0000000001,
instance_11303,CN,app_34,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1031696.0000000001,1031712.0000000001,1266224.0
instance_11304,CN,app_83,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1031696.0000000001,1031696.0000000001,
instance_11305,CN,app_2,64,64,0,0,1,1,320.0,320.0,680.0,800.0,-1,1032657.0000000001,1032660.0000000001,1091976.0
instance_11306,CN,app_2,64,64,0,0,1,1,320.0,320.0,680.0,800.0,-1,1032716.0000000001,1032716.0000000001,
instance_11307,CN,app_2,64,64,0,0,1,1,320.0,320.0,680.0,800.0,-1,1032746.0000000001,1032746.0000000001,
instance_11308,CN,app_50,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1032853.0000000001,1032853.0000000001,
instance_11309,CN,app_2,64,64,0,0,1,1,320.0,320.0,680.0,800.0,-1,1032896.0000000001,1032967.0000000001,
instance_11310,CN,app_50,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1032929.0000000001,1032929.0000000001,2290888.0
instance_11311,CN,app_18,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1032956.0000000001,1032957.0000000001,1304864.0
instance_11312,CN,app_82,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1033016.0000000001,1033016.0000000001,1041629.0000000001
instance_11313,CN,app_2,64,64,0,0,1,1,320.0,320.0,680.0,800.0,-1,1033016.0000000001,1033102.0000000001,1137993.0
instance_11314,CN,app_20,64,64,0,0,1,1,320.0,320.0,544.0,640.0,-1,1033016.0000000001,1033016.0000000001,1641714.0
instance_11315,CN,app_126,96,96,0,0,1,1,480.0,480.0,425.0,500.0,-1,1033016.0000000001,1033016.0000000001,2186870.0
instance_11316,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,1033084.0000000001,1033084.0000000001,
instance_11317,CN,app_30,48,48,0,0,1,1,240.0,240.0,408.0,480.0,-1,1033084.0000000001,1033084.0000000001,
instance_11318,CN,app_4,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1033256.0000000001,1033256.0000000001,1041109.0000000001
instance_11319,HN,app_126,16,16,1,1,25,25,80.0,80.0,80.0,100.0,4,1034056.0000000001,1034114.0000000001,1419763.0
instance_11320,CN,app_2,64,64,0,0,1,1,320.0,320.0,680.0,800.0,-1,1034273.0000000001,1034273.0000000001,1112419.0
instance_11321,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1034943.0000000001,1034943.0000000001,1035073.0000000001
instance_11322,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,1034411.0000000001,1034412.0000000001,
instance_11323,CN,app_37,96,96,0,0,51,51,480.0,480.0,320.0,400.0,-1,1034552.0000000001,1034552.0000000001,1274539.0
instance_11324,CN,app_110,64,64,0,0,1,1,640.0,640.0,255.0,300.0,-1,1035432.0000000001,1035432.0000000001,
instance_11325,CN,app_57,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1035596.0000000001,1035639.0000000001,
instance_11326,CN,app_11,64,64,0,0,1,1,400.0,400.0,255.0,300.0,2,1035612.0000000001,1035759.0000000001,
instance_11327,CN,app_82,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1035612.0000000001,1035612.0000000001,1140967.0
instance_11328,CN,app_66,64,64,0,0,1,1,400.0,400.0,425.0,500.0,-1,1035672.0000000001,1035700.0000000001,
instance_11329,CN,app_26,48,48,0,0,1,1,300.0,300.0,408.0,480.0,-1,1035612.0000000001,1035759.0000000001,
instance_11330,CN,app_21,96,96,0,0,1,1,480.0,480.0,340.0,400.0,-1,1036482.0000000001,1036482.0000000001,1036603.0000000001
instance_11331,CN,app_82,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1036693.0000000001,1036693.0000000001,1055079.0
instance_11332,CN,app_19,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1036723.0000000001,1036723.0000000001,1039221.0000000001
instance_11333,CN,app_62,48,48,0,0,1,1,240.0,240.0,425.0,500.0,-1,1036723.0000000001,1036904.0000000001,
instance_11334,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,1036752.0000000001,1036752.0000000001,2518783.0
instance_11335,CN,app_86,64,64,0,0,1,1,350.0,350.0,255.0,300.0,-1,1036752.0000000001,1036753.0000000001,1036979.0000000001
instance_11336,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,1036841.0000000001,1036841.0000000001,
instance_11337,CN,app_2,64,64,0,0,1,1,320.0,320.0,680.0,800.0,-1,1036902.0000000001,1036903.0000000001,
instance_11338,CN,app_129,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1036902.0000000001,1036903.0000000001,1136579.0
instance_11339,CN,app_57,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1036939.0000000001,1036940.0000000001,1124605.0
instance_11340,CN,app_30,48,48,0,0,1,1,240.0,240.0,408.0,480.0,-1,1036939.0000000001,1036940.0000000001,1124976.0
instance_11341,CN,app_20,64,64,0,0,1,1,320.0,320.0,544.0,640.0,-1,1036940.0000000001,1036940.0000000001,1133514.0
instance_11342,CN,app_30,48,48,0,0,1,1,240.0,240.0,408.0,480.0,-1,1036939.0000000001,1036940.0000000001,1738547.0
instance_11343,CN,app_2,64,64,0,0,1,1,320.0,320.0,680.0,800.0,-1,1036940.0000000001,1038250.0000000001,
instance_11344,CN,app_82,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1038453.0000000001,1038453.0000000001,1038581.0000000001
instance_11345,CN,app_27,64,64,0,0,1,1,320.0,320.0,408.0,480.0,-1,1036940.0000000001,1036982.0000000001,1045090.0000000001
instance_11346,CN,app_41,96,96,0,0,51,51,640.0,640.0,340.0,400.0,-1,1036940.0000000001,1037029.0000000001,1048488.0000000001
instance_11347,CN,app_20,64,64,0,0,1,1,320.0,320.0,544.0,640.0,-1,1036940.0000000001,1036940.0000000001,1048564.0000000001
instance_11348,CN,app_126,96,96,0,0,1,1,480.0,480.0,425.0,500.0,-1,1036940.0000000001,1036940.0000000001,1124542.0
instance_11349,CN,app_109,64,64,0,0,1,1,500.0,500.0,383.0,450.0,-1,1037739.0000000001,1037858.0000000001,1128835.0
instance_11350,CN,app_2,64,64,0,0,1,1,320.0,320.0,680.0,800.0,-1,1036940.0000000001,1036983.0000000001,
instance_11351,CN,app_2,64,64,0,0,1,1,320.0,320.0,680.0,800.0,-1,1036940.0000000001,1036982.0000000001,1129697.0
instance_11352,CN,app_13,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1036940.0000000001,1036940.0000000001,1131424.0
instance_11353,CN,app_68,48,48,0,0,1,1,400.0,400.0,425.0,500.0,2,1036940.0000000001,1036983.0000000001,
instance_11354,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,1036940.0000000001,1036940.0000000001,1192868.0
instance_11355,CN,app_126,96,96,0,0,1,1,480.0,480.0,425.0,500.0,-1,1036940.0000000001,1036940.0000000001,1320009.0
instance_11356,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,1036940.0000000001,1036940.0000000001,1534947.0
instance_11357,CN,app_82,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1036940.0000000001,1037028.0000000001,1731228.0
instance_11358,CN,app_126,96,96,0,0,1,1,480.0,480.0,425.0,500.0,-1,1036940.0000000001,1036941.0000000001,1120949.0
instance_11359,CN,app_107,96,96,0,0,1,1,600.0,600.0,255.0,300.0,-1,1036945.0000000001,1036945.0000000001,1037070.0000000001
instance_11360,CN,app_2,64,64,0,0,1,1,320.0,320.0,680.0,800.0,-1,1036940.0000000001,1036983.0000000001,
instance_11361,CN,app_126,96,96,0,0,1,1,480.0,480.0,425.0,500.0,-1,1036943.0000000001,1036943.0000000001,1144278.0
instance_11362,CN,app_2,64,64,0,0,1,1,320.0,320.0,680.0,800.0,-1,1036940.0000000001,1036997.0000000001,1146817.0
instance_11363,CN,app_54,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1036943.0000000001,1036987.0000000001,
instance_11364,CN,app_126,96,96,0,0,1,1,480.0,480.0,425.0,500.0,-1,1036944.0000000001,1036944.0000000001,1045111.0000000001
instance_11365,CN,app_54,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1036941.0000000001,1036987.0000000001,1122524.0
instance_11366,CN,app_86,64,64,0,0,1,1,350.0,350.0,255.0,300.0,-1,1037114.0000000001,1037139.0000000001,
instance_11367,CN,app_31,96,96,0,0,51,51,480.0,480.0,340.0,400.0,-1,1037143.0000000001,1037143.0000000001,1045200.0000000001
instance_11368,CN,app_2,64,64,0,0,1,1,320.0,320.0,680.0,800.0,-1,1037568.0000000001,1038128.0000000001,
instance_11369,CN,app_93,64,64,0,0,1,1,320.0,320.0,340.0,400.0,-1,1037961.0000000001,1037961.0000000001,1038092.0000000001
instance_11370,CN,app_2,64,64,0,0,1,1,320.0,320.0,680.0,800.0,-1,1037830.0000000001,1037858.0000000001,1129642.0
instance_11371,CN,app_2,64,64,0,0,1,1,320.0,320.0,680.0,800.0,-1,1037570.0000000001,1038128.0000000001,1144426.0
instance_11372,CN,app_2,64,64,0,0,1,1,320.0,320.0,680.0,800.0,-1,1037570.0000000001,1038128.0000000001,1215031.0
instance_11373,CN,app_50,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1037571.0000000001,1037571.0000000001,
instance_11374,CN,app_126,96,96,0,0,1,1,480.0,480.0,425.0,500.0,-1,1037630.0000000001,1037630.0000000001,2668089.0
instance_11375,CN,app_62,48,48,0,0,1,1,240.0,240.0,425.0,500.0,-1,1037660.0000000001,1037718.0000000001,
instance_11376,CN,app_82,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1038086.0000000001,1038130.0000000001,
instance_11377,CN,app_62,48,48,0,0,1,1,240.0,240.0,480.0,600.0,4,1037696.0000000001,1037708.0000000001,1248320.0
instance_11378,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,1037660.0000000001,1037813.0000000001,
instance_11379,CN,app_50,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1037850.0000000001,1037850.0000000001,1138996.0
instance_11380,CN,app_50,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1037902.0000000001,1037902.0000000001,1045729.0000000001
instance_11381,CN,app_21,96,96,0,0,1,1,480.0,480.0,340.0,400.0,-1,1037998.0000000001,1038008.0000000001,2529679.0
instance_11382,CN,app_82,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1038170.0000000001,1038228.0000000001,1130412.0
instance_11383,CN,app_3,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1038261.0000000001,1038261.0000000001,1038386.0000000001
