name,cpu_milli,memory_mib,num_gpu,gpu_milli
openb-pod-5231,16000,32768,1,1000
openb-pod-5232,14200,58368,1,1000
openb-pod-5233,14200,58368,1,1000
openb-pod-5234,8000,15625,0,0
openb-pod-5235,14200,58368,1,1000
openb-pod-5236,4000,22888,1,230
openb-pod-5237,14200,58368,1,1000
openb-pod-5238,14200,58368,1,1000
openb-pod-5239,6000,16384,1,460
openb-pod-5240,15200,80896,1,1000
openb-pod-5241,14200,58368,1,1000
openb-pod-5242,14200,58368,1,1000
openb-pod-5243,16400,125952,1,1000
openb-pod-5244,8000,30517,0,0
openb-pod-5245,8000,30517,0,0
openb-pod-5246,8000,30517,0,0
openb-pod-5247,4000,24576,1,1000
openb-pod-5248,14200,58368,1,1000
openb-pod-5249,3152,5600,1,810
openb-pod-5250,4000,24576,1,1000
openb-pod-5251,14200,58368,1,1000
openb-pod-5252,11300,49152,1,1000
openb-pod-5253,8000,30517,0,0
openb-pod-5254,11300,49152,1,1000
openb-pod-5255,11300,49152,1,1000
openb-pod-5256,4000,24576,1,1000
openb-pod-5257,14200,58368,1,1000
openb-pod-5258,4000,22888,1,350
openb-pod-5259,4000,22888,1,480
openb-pod-5260,4000,24576,1,1000
openb-pod-5261,14200,58368,1,1000
openb-pod-5262,11400,77824,1,1000
openb-pod-5263,4000,30517,1,220
openb-pod-5264,11300,49152,1,1000
openb-pod-5265,11300,49152,1,1000
openb-pod-5266,11300,49152,1,1000
openb-pod-5267,14200,58368,1,1000
openb-pod-5268,14200,58368,1,1000
openb-pod-5269,11908,47104,1,650
openb-pod-5270,14200,58368,1,1000
openb-pod-5271,11300,49152,1,1000
openb-pod-5272,11300,49152,1,1000
openb-pod-5273,8000,31250,0,0
openb-pod-5274,18708,64512,1,1000
openb-pod-5275,32000,49152,0,0
openb-pod-5276,18708,64512,1,1000
openb-pod-5277,14200,58368,1,1000
openb-pod-5278,11908,47104,1,470
openb-pod-5279,15200,80896,1,1000
openb-pod-5280,11908,47104,1,650
openb-pod-5281,11300,49152,1,1000
openb-pod-5282,11908,47104,1,470
openb-pod-5283,14200,58368,1,1000
openb-pod-5284,11908,47104,1,650
openb-pod-5285,11300,49152,1,1000
openb-pod-5286,9810,41560,1,1000
openb-pod-5287,11300,49152,1,1000
openb-pod-5288,3152,5600,1,810
openb-pod-5289,3152,5600,1,810
openb-pod-5290,3152,5600,1,810
openb-pod-5291,3152,5600,1,810
openb-pod-5292,11908,47104,1,1000
openb-pod-5293,3152,5600,1,810
openb-pod-5294,14200,58368,1,1000
openb-pod-5295,11908,47104,1,470
openb-pod-5296,14200,58368,1,1000
openb-pod-5297,14200,58368,1,1000
openb-pod-5298,11908,47104,1,1000
openb-pod-5299,3152,5600,1,810
openb-pod-5300,8200,33792,1,1000
openb-pod-5301,11300,49152,1,1000
openb-pod-5302,3152,5600,1,810
openb-pod-5303,3152,5600,1,810
openb-pod-5304,1000,2048,1,320
openb-pod-5305,3152,5600,1,810
openb-pod-5306,6000,22888,1,160
openb-pod-5307,11908,47104,1,1000
openb-pod-5308,3152,5600,1,810
openb-pod-5309,11908,47104,1,1000
openb-pod-5310,11300,49152,1,1000
openb-pod-5311,3152,5600,1,810
openb-pod-5312,3152,5600,1,810
openb-pod-5313,6000,22888,1,160
openb-pod-5314,9810,41560,1,1000
openb-pod-5315,11300,49152,1,1000
openb-pod-5316,11300,49152,1,1000
openb-pod-5317,4000,24576,1,1000
openb-pod-5318,3152,5600,1,810
openb-pod-5319,14200,58368,1,1000
openb-pod-5320,8000,30517,1,470
openb-pod-5321,14200,58368,1,1000
openb-pod-5322,9810,41560,1,1000
openb-pod-5323,11300,49152,1,1000
openb-pod-5324,11300,49152,1,1000
openb-pod-5325,11300,49152,1,1000
openb-pod-5326,11300,49152,1,1000
openb-pod-5327,8000,30517,1,470
openb-pod-5328,12500,57344,0,0
openb-pod-5329,12500,57344,0,0
openb-pod-5330,12500,57344,0,0
openb-pod-5331,12500,57344,0,0
openb-pod-5332,4000,22888,1,330
openb-pod-5333,2000,16384,1,1000
openb-pod-5334,12500,57344,0,0
openb-pod-5335,11300,49152,1,1000
openb-pod-5336,11300,49152,1,1000
openb-pod-5337,8000,30517,1,470
openb-pod-5338,11300,49152,1,1000
openb-pod-5339,4000,15258,1,160
openb-pod-5340,11300,49152,1,1000
openb-pod-5341,11300,49152,1,1000
openb-pod-5342,11300,49152,1,1000
openb-pod-5343,12500,57344,0,0
openb-pod-5344,11300,49152,1,1000
openb-pod-5345,16000,15625,0,0
openb-pod-5346,12000,24576,1,1000
openb-pod-5347,12500,57344,0,0
openb-pod-5348,12500,57344,0,0
openb-pod-5349,12500,57344,0,0
openb-pod-5350,12500,57344,0,0
openb-pod-5351,11300,49152,1,1000
openb-pod-5352,11300,49152,1,1000
openb-pod-5353,14200,58368,1,1000
openb-pod-5354,8000,30517,1,470
openb-pod-5355,32000,49152,0,0
openb-pod-5356,12500,57344,0,0
openb-pod-5357,12500,57344,0,0
openb-pod-5358,12500,57344,0,0
openb-pod-5359,12500,57344,0,0
openb-pod-5360,12500,57344,0,0
openb-pod-5361,12500,57344,0,0
openb-pod-5362,32000,49152,0,0
openb-pod-5363,12000,24576,1,1000
openb-pod-5364,11908,47104,1,1000
openb-pod-5365,4000,15258,1,230
openb-pod-5366,14200,58368,1,1000
openb-pod-5367,32000,49152,0,0
openb-pod-5368,32000,49152,0,0
openb-pod-5369,32000,49152,0,0
openb-pod-5370,11908,47104,1,1000
openb-pod-5371,11300,49152,1,1000
openb-pod-5372,12500,57344,0,0
openb-pod-5373,12500,57344,0,0
openb-pod-5374,3152,5600,1,810
openb-pod-5375,11300,49152,1,1000
openb-pod-5376,8000,30517,1,230
openb-pod-5377,12500,57344,0,0
openb-pod-5378,3152,5600,1,810
openb-pod-5379,14200,58368,1,1000
openb-pod-5380,11908,47104,1,470
openb-pod-5381,15400,90112,1,1000
openb-pod-5382,11908,47104,1,1000
openb-pod-5383,11300,49152,1,1000
openb-pod-5384,11300,49152,1,1000
openb-pod-5385,11300,49152,1,1000
openb-pod-5386,11908,47104,1,650
openb-pod-5387,11908,47104,1,650
openb-pod-5388,3152,5600,1,810
openb-pod-5389,3152,5600,1,810
openb-pod-5390,3152,5600,1,810
openb-pod-5391,3152,5600,1,810
openb-pod-5392,11300,49152,1,1000
openb-pod-5393,3152,5600,1,810
openb-pod-5394,4000,15258,1,320
openb-pod-5395,12500,57344,0,0
openb-pod-5396,3152,5600,1,810
openb-pod-5397,11908,47104,1,470
openb-pod-5398,3152,5600,1,810
openb-pod-5399,11908,47104,1,650
openb-pod-5400,11908,47104,1,650
openb-pod-5401,4000,15258,1,320
openb-pod-5402,4000,15258,1,160
openb-pod-5403,11300,49152,1,1000
openb-pod-5404,11300,49152,1,1000
openb-pod-5405,3152,5600,1,810
openb-pod-5406,4000,15258,1,160
openb-pod-5407,11300,49152,1,1000
openb-pod-5408,11908,47104,1,1000
openb-pod-5409,3152,5600,1,810
openb-pod-5410,4000,15258,1,320
openb-pod-5411,11908,47104,1,1000
openb-pod-5412,3152,5600,1,810
openb-pod-5413,8000,30517,1,320
openb-pod-5414,3152,5600,1,810
openb-pod-5415,3152,5600,1,810
openb-pod-5416,3152,5600,1,810
openb-pod-5417,3152,5600,1,810
openb-pod-5418,3152,5600,1,810
openb-pod-5419,4000,15258,1,160
openb-pod-5420,14200,58368,1,1000
openb-pod-5421,11908,47104,1,650
openb-pod-5422,11908,47104,1,650
openb-pod-5423,11908,47104,1,650
openb-pod-5424,3152,5600,1,810
openb-pod-5425,3152,5600,1,810
openb-pod-5426,11908,47104,1,650
openb-pod-5427,3152,5600,1,810
openb-pod-5428,11300,49152,1,1000
openb-pod-5429,11300,49152,1,1000
openb-pod-5430,11300,49152,1,1000
openb-pod-5431,11300,49152,1,1000
openb-pod-5432,3152,5600,1,810
openb-pod-5433,3152,5600,1,810
openb-pod-5434,3152,5600,1,810
openb-pod-5435,11300,49152,1,1000
openb-pod-5436,3152,5600,1,810
openb-pod-5437,8000,30517,1,320
openb-pod-5438,1000,2048,1,650
openb-pod-5439,4000,15258,1,320
openb-pod-5440,11908,47104,1,1000
openb-pod-5441,11908,47104,1,1000
openb-pod-5442,12000,16384,1,1000
openb-pod-5443,3152,5600,1,810
openb-pod-5444,8000,30517,1,650
openb-pod-5445,4000,30517,1,320
openb-pod-5446,3152,5600,1,810
openb-pod-5447,3152,5600,1,810
openb-pod-5448,11300,49152,1,1000
openb-pod-5449,3152,5600,1,810
openb-pod-5450,11300,49152,1,1000
openb-pod-5451,3152,5600,1,810
openb-pod-5452,11300,49152,1,1000
openb-pod-5453,4000,22888,1,480
openb-pod-5454,11908,47104,1,1000
openb-pod-5455,11300,49152,1,1000
openb-pod-5456,11908,47104,1,1000
openb-pod-5457,11300,49152,1,1000
openb-pod-5458,3152,5600,1,810
openb-pod-5459,11300,49152,1,1000
openb-pod-5460,9810,41560,1,1000
openb-pod-5461,11908,47104,1,650
openb-pod-5462,12500,57344,0,0
openb-pod-5463,12500,57344,0,0
openb-pod-5464,14200,58368,1,1000
openb-pod-5465,18708,64512,1,1000
openb-pod-5466,11300,49152,1,1000
openb-pod-5467,6000,65536,2,1000
openb-pod-5468,6000,32768,1,1000
openb-pod-5469,11908,47104,1,650
openb-pod-5470,11300,49152,1,1000
openb-pod-5471,8000,30517,1,470
openb-pod-5472,11300,49152,1,1000
openb-pod-5473,9810,41560,1,1000
openb-pod-5474,9810,41560,1,1000
openb-pod-5475,14200,58368,1,1000
openb-pod-5476,8000,30517,1,470
openb-pod-5477,9810,41560,1,1000
openb-pod-5478,8000,30517,1,470
openb-pod-5479,8000,30517,0,0
openb-pod-5480,9810,41560,1,1000
openb-pod-5481,11300,49152,1,1000
openb-pod-5482,11300,49152,1,1000
openb-pod-5483,32000,49152,0,0
openb-pod-5484,11300,49152,1,1000
openb-pod-5485,3152,5600,1,810
openb-pod-5486,11300,49152,1,1000
openb-pod-5487,8000,30517,1,470
openb-pod-5488,4000,24576,1,1000
openb-pod-5489,8000,30517,0,0
openb-pod-5490,8000,30517,0,0
openb-pod-5491,12000,24576,1,1000
openb-pod-5492,11908,47104,1,470
openb-pod-5493,8000,30517,1,320
openb-pod-5494,16000,65536,1,1000
openb-pod-5495,24200,93184,1,1000
openb-pod-5496,8000,30517,1,470
openb-pod-5497,11908,47104,1,650
openb-pod-5498,24200,93184,1,1000
openb-pod-5499,8200,33792,1,1000
openb-pod-5500,24200,93184,1,1000
openb-pod-5501,24200,93184,1,1000
openb-pod-5502,11908,47104,1,470
openb-pod-5503,9810,41560,1,1000
openb-pod-5504,9810,41560,1,1000
openb-pod-5505,9810,41560,1,1000
openb-pod-5506,12000,24576,1,1000
openb-pod-5507,11908,47104,1,470
openb-pod-5508,4000,31250,1,1000
openb-pod-5509,16000,32768,1,1000
openb-pod-5510,12000,16384,1,1000
openb-pod-5511,8000,16384,1,1000
openb-pod-5512,11908,47104,1,470
openb-pod-5513,4000,15258,1,220
openb-pod-5514,12000,15360,1,1000
openb-pod-5515,12000,15360,1,1000
openb-pod-5516,12000,18432,1,460
openb-pod-5517,24200,93184,1,1000
openb-pod-5518,8200,33792,1,1000
openb-pod-5519,24200,93184,1,1000
openb-pod-5520,6000,23552,1,460
openb-pod-5521,4000,15258,1,160
openb-pod-5522,4000,15258,1,160
openb-pod-5523,4000,15258,1,320
openb-pod-5524,4000,15258,1,320
openb-pod-5525,24200,93184,1,1000
openb-pod-5526,12000,15360,1,1000
openb-pod-5527,24200,93184,1,1000
openb-pod-5528,32000,49152,0,0
openb-pod-5529,24200,93184,1,1000
openb-pod-5530,32000,62500,0,0
openb-pod-5531,15200,80896,1,1000
openb-pod-5532,11300,49152,1,1000
openb-pod-5533,16400,125952,1,1000
openb-pod-5534,11300,49152,1,1000
openb-pod-5535,11300,49152,1,1000
openb-pod-5536,8000,30517,0,0
openb-pod-5537,8000,30517,0,0
openb-pod-5538,8000,30517,0,0
openb-pod-5539,8000,30517,0,0
openb-pod-5540,8000,30517,0,0
openb-pod-5541,8000,30517,0,0
openb-pod-5542,15200,80896,1,1000
openb-pod-5543,8200,33792,1,1000
openb-pod-5544,15200,80896,1,1000
openb-pod-5545,11908,47104,1,470
openb-pod-5546,11908,47104,1,470
openb-pod-5547,11300,49152,1,1000
openb-pod-5548,4000,24576,1,1000
openb-pod-5549,11300,49152,1,1000
openb-pod-5550,11300,49152,1,1000
openb-pod-5551,11300,49152,1,1000
openb-pod-5552,8000,30517,0,0
openb-pod-5553,11300,49152,1,1000
openb-pod-5554,11300,49152,1,1000
openb-pod-5555,11300,49152,1,1000
openb-pod-5556,11300,49152,1,1000
openb-pod-5557,11300,49152,1,1000
openb-pod-5558,7000,30000,1,1000
openb-pod-5559,11908,47104,1,470
openb-pod-5560,11908,47104,1,650
openb-pod-5561,11908,47104,1,470
openb-pod-5562,8000,30517,1,470
openb-pod-5563,11908,47104,1,470
openb-pod-5564,11908,47104,1,470
openb-pod-5565,64000,262144,8,1000
openb-pod-5566,4000,24576,1,1000
openb-pod-5567,8000,30517,1,470
openb-pod-5568,9810,41560,1,1000
openb-pod-5569,9810,41560,1,1000
openb-pod-5570,9810,41560,1,1000
openb-pod-5571,3152,5600,1,810
openb-pod-5572,11300,49152,1,1000
openb-pod-5573,11300,49152,1,1000
openb-pod-5574,12000,24576,1,1000
openb-pod-5575,3152,5600,1,810
openb-pod-5576,9810,41560,1,1000
openb-pod-5577,12500,57344,0,0
openb-pod-5578,11908,47104,1,650
openb-pod-5579,11908,47104,1,470
openb-pod-5580,12500,57344,0,0
openb-pod-5581,12000,16384,1,1000
openb-pod-5582,12000,16384,1,1000
openb-pod-5583,12000,16384,1,1000
openb-pod-5584,8000,30517,1,470
openb-pod-5585,9810,41560,1,1000
openb-pod-5586,8000,30517,1,470
openb-pod-5587,12500,57344,0,0
openb-pod-5588,11908,47104,1,470
openb-pod-5589,9810,41560,1,1000
openb-pod-5590,9810,41560,1,1000
openb-pod-5591,11908,47104,1,650
openb-pod-5592,9810,41560,1,1000
openb-pod-5593,11908,47104,1,650
openb-pod-5594,9810,41560,1,1000
openb-pod-5595,11300,49152,1,1000
openb-pod-5596,11300,49152,1,1000
openb-pod-5597,11908,47104,1,470
openb-pod-5598,12000,24576,1,1000
openb-pod-5599,11908,47104,1,650
openb-pod-5600,11908,47104,1,650
openb-pod-5601,16000,65536,1,1000
openb-pod-5602,8000,31250,0,0
openb-pod-5603,32000,49152,0,0
openb-pod-5604,11300,49152,1,1000
openb-pod-5605,32000,49152,0,0
openb-pod-5606,11300,49152,1,1000
openb-pod-5607,3152,5600,1,810
openb-pod-5608,11300,49152,1,1000
openb-pod-5609,11300,49152,1,1000
openb-pod-5610,9810,41560,1,1000
openb-pod-5611,9810,41560,1,1000
openb-pod-5612,3152,5600,1,810
openb-pod-5613,11300,49152,1,1000
openb-pod-5614,8200,33792,1,1000
openb-pod-5615,11300,49152,1,1000
openb-pod-5616,11300,49152,1,1000
openb-pod-5617,11300,49152,1,1000
openb-pod-5618,12500,57344,0,0
openb-pod-5619,12500,57344,0,0
openb-pod-5620,12500,57344,0,0
openb-pod-5621,11300,49152,1,1000
openb-pod-5622,12500,57344,0,0
openb-pod-5623,12500,57344,0,0
openb-pod-5624,11300,49152,1,1000
openb-pod-5625,11300,49152,1,1000
openb-pod-5626,15400,51200,0,0
openb-pod-5627,15400,51200,0,0
openb-pod-5628,3152,5600,1,810
openb-pod-5629,12500,57344,0,0
openb-pod-5630,11908,47104,1,470
openb-pod-5631,12500,57344,0,0
openb-pod-5632,12500,57344,0,0
openb-pod-5633,12500,57344,0,0
openb-pod-5634,11908,47104,1,650
openb-pod-5635,11300,49152,1,1000
openb-pod-5636,11300,49152,1,1000
openb-pod-5637,11908,47104,1,470
openb-pod-5638,3152,5600,1,590
openb-pod-5639,11300,49152,1,1000
openb-pod-5640,11300,49152,1,1000
openb-pod-5641,11300,49152,1,1000
openb-pod-5642,11300,49152,1,1000
openb-pod-5643,11300,49152,1,1000
openb-pod-5644,12000,24576,1,1000
openb-pod-5645,11300,49152,1,1000
openb-pod-5646,11300,49152,1,1000
openb-pod-5647,15400,90112,1,1000
openb-pod-5648,11300,49152,1,1000
openb-pod-5649,11300,49152,1,1000
openb-pod-5650,11300,49152,1,1000
openb-pod-5651,15400,90112,1,1000
openb-pod-5652,11908,47104,1,650
openb-pod-5653,16000,31250,0,0
openb-pod-5654,9810,41560,1,1000
openb-pod-5655,9810,41560,1,1000
openb-pod-5656,9810,41560,1,1000
openb-pod-5657,9810,41560,1,1000
openb-pod-5658,4000,24576,1,1000
openb-pod-5659,9810,41560,1,1000
openb-pod-5660,11908,47104,1,650
openb-pod-5661,11908,47104,1,650
openb-pod-5662,3152,5600,1,810
openb-pod-5663,3152,5600,1,810
openb-pod-5664,3152,5600,1,810
openb-pod-5665,3152,5600,1,810
openb-pod-5666,11300,49152,1,1000
openb-pod-5667,7000,30000,1,1000
openb-pod-5668,12000,24576,1,1000
openb-pod-5669,3152,5600,1,810
openb-pod-5670,3152,5600,1,810
openb-pod-5671,3152,5600,1,810
openb-pod-5672,12000,24576,0,0
openb-pod-5673,9810,41560,1,1000
openb-pod-5674,9810,41560,1,1000
openb-pod-5675,18708,64512,1,1000
openb-pod-5676,18708,64512,1,1000
openb-pod-5677,8000,30517,1,470
openb-pod-5678,11908,47104,1,650
openb-pod-5679,11908,47104,1,470
openb-pod-5680,12500,57344,0,0
openb-pod-5681,11908,47104,1,470
openb-pod-5682,8200,33792,1,1000
openb-pod-5683,12500,57344,0,0
openb-pod-5684,18708,64512,1,1000
openb-pod-5685,11908,47104,1,650
openb-pod-5686,11908,47104,1,470
openb-pod-5687,11908,47104,1,470
openb-pod-5688,11908,47104,1,470
openb-pod-5689,11908,47104,1,470
openb-pod-5690,15200,80896,1,1000
openb-pod-5691,11908,47104,1,650
openb-pod-5692,12500,57344,0,0
openb-pod-5693,12500,57344,0,0
openb-pod-5694,12500,57344,0,0
openb-pod-5695,3152,5600,1,810
openb-pod-5696,11300,49152,1,1000
openb-pod-5697,11908,47104,1,650
openb-pod-5698,11300,49152,1,1000
openb-pod-5699,32000,49152,0,0
openb-pod-5700,32000,49152,0,0
openb-pod-5701,8000,30517,1,470
openb-pod-5702,32000,49152,0,0
openb-pod-5703,11908,47104,1,470
openb-pod-5704,8000,30517,1,470
openb-pod-5705,8000,30517,1,470
openb-pod-5706,4000,31250,1,1000
openb-pod-5707,6000,23552,1,460
openb-pod-5708,11908,47104,1,650
openb-pod-5709,11908,47104,1,650
openb-pod-5710,8000,30517,1,470
openb-pod-5711,11908,47104,1,650
openb-pod-5712,9810,41560,1,1000
openb-pod-5713,9810,41560,1,1000
openb-pod-5714,9810,41560,1,1000
openb-pod-5715,16000,32768,1,1000
openb-pod-5716,9810,41560,1,1000
openb-pod-5717,8000,30517,1,470
openb-pod-5718,12000,15360,1,1000
openb-pod-5719,9810,41560,1,1000
openb-pod-5720,9810,41560,1,1000
openb-pod-5721,8000,30517,1,470
openb-pod-5722,9810,41560,1,1000
openb-pod-5723,9810,41560,1,1000
openb-pod-5724,120000,737280,8,1000
openb-pod-5725,6000,16384,1,460
openb-pod-5726,9810,41560,1,1000
openb-pod-5727,8000,30517,0,0
openb-pod-5728,9810,41560,1,1000
openb-pod-5729,4000,24576,1,1000
openb-pod-5730,9810,41560,1,1000
openb-pod-5731,9810,41560,1,1000
openb-pod-5732,9810,41560,1,1000
openb-pod-5733,8200,33792,1,1000
openb-pod-5734,9810,41560,1,1000
openb-pod-5735,9810,41560,1,1000
openb-pod-5736,3152,5600,1,810
openb-pod-5737,8000,30517,1,470
openb-pod-5738,8000,30517,1,470
openb-pod-5739,11300,49152,1,1000
openb-pod-5740,24200,93184,1,1000
openb-pod-5741,11300,49152,1,1000
openb-pod-5742,24200,93184,1,1000
openb-pod-5743,3152,5600,1,810
openb-pod-5744,9810,41560,1,1000
openb-pod-5745,9810,41560,1,1000
openb-pod-5746,9810,41560,1,1000
openb-pod-5747,9810,41560,1,1000
openb-pod-5748,9810,41560,1,1000
openb-pod-5749,8000,30517,1,470
openb-pod-5750,8000,30517,1,470
openb-pod-5751,9810,41560,1,1000
openb-pod-5752,24200,93184,1,1000
openb-pod-5753,11300,49152,1,1000
openb-pod-5754,9810,41560,1,1000
openb-pod-5755,9810,41560,1,1000
openb-pod-5756,11400,77824,1,1000
openb-pod-5757,11400,77824,1,1000
openb-pod-5758,11908,47104,1,470
openb-pod-5759,8000,30517,1,320
openb-pod-5760,14200,58368,1,1000
openb-pod-5761,14200,58368,1,1000
openb-pod-5762,3152,5600,1,810
openb-pod-5763,14200,58368,1,1000
openb-pod-5764,6000,6144,1,460
openb-pod-5765,11908,47104,1,470
openb-pod-5766,11908,47104,1,470
openb-pod-5767,11908,47104,1,470
openb-pod-5768,11908,47104,1,470
openb-pod-5769,11908,47104,1,470
openb-pod-5770,11908,47104,1,470
openb-pod-5771,14200,58368,1,1000
openb-pod-5772,14200,58368,1,1000
openb-pod-5773,4000,22888,1,350
openb-pod-5774,24200,93184,1,1000
openb-pod-5775,4000,22888,1,230
openb-pod-5776,24200,93184,1,1000
openb-pod-5777,24200,93184,1,1000
openb-pod-5778,14200,58368,1,1000
openb-pod-5779,8000,15625,0,0
openb-pod-5780,24200,93184,1,1000
openb-pod-5781,4000,22888,1,320
openb-pod-5782,8000,8192,0,0
openb-pod-5783,2000,16384,1,1000
openb-pod-5784,14200,58368,1,1000
openb-pod-5785,12000,24576,1,1000
openb-pod-5786,2000,8192,1,1000
openb-pod-5787,8000,30517,1,320
openb-pod-5788,12000,24576,1,1000
openb-pod-5789,14200,58368,1,1000
openb-pod-5790,8200,33792,1,1000
openb-pod-5791,14200,58368,1,1000
openb-pod-5792,4000,24576,1,1000
openb-pod-5793,4000,22888,1,320
openb-pod-5794,8000,30517,0,0
openb-pod-5795,8000,30517,0,0
openb-pod-5796,8000,30517,0,0
openb-pod-5797,8000,16384,1,1000
openb-pod-5798,8000,32768,1,1000
openb-pod-5799,32000,49152,0,0
openb-pod-5800,32000,49152,0,0
openb-pod-5801,15400,51200,0,0
openb-pod-5802,15400,51200,0,0
openb-pod-5803,3152,5600,1,810
openb-pod-5804,14200,58368,1,1000
openb-pod-5805,11300,49152,1,1000
openb-pod-5806,11300,49152,1,1000
openb-pod-5807,11300,49152,1,1000
openb-pod-5808,14200,58368,1,1000
openb-pod-5809,14200,58368,1,1000
openb-pod-5810,8000,30517,1,470
openb-pod-5811,3152,5600,1,810
openb-pod-5812,11908,47104,1,650
openb-pod-5813,11908,47104,1,650
openb-pod-5814,3152,5600,1,810
openb-pod-5815,14200,58368,1,1000
openb-pod-5816,11908,47104,1,470
openb-pod-5817,11908,47104,1,650
openb-pod-5818,3152,5600,1,810
openb-pod-5819,11300,49152,1,1000
openb-pod-5820,3152,5600,1,810
openb-pod-5821,11300,49152,1,1000
openb-pod-5822,14200,58368,1,1000
openb-pod-5823,11908,47104,1,470
openb-pod-5824,14200,58368,1,1000
openb-pod-5825,14200,58368,1,1000
openb-pod-5826,11908,47104,1,470
openb-pod-5827,11908,47104,1,470
openb-pod-5828,14200,58368,1,1000
openb-pod-5829,11300,49152,1,1000
openb-pod-5830,11300,49152,1,1000
openb-pod-5831,3152,5600,1,810
openb-pod-5832,8000,30517,1,320
openb-pod-5833,3152,5600,1,810
openb-pod-5834,8000,30517,0,0
openb-pod-5835,3152,5600,1,810
openb-pod-5836,11300,49152,1,1000
openb-pod-5837,11300,49152,1,1000
openb-pod-5838,3152,5600,1,810
openb-pod-5839,8000,31250,0,0
openb-pod-5840,11400,48128,1,1000
openb-pod-5841,11400,48128,1,1000
openb-pod-5842,12000,16384,1,1000
openb-pod-5843,11908,47104,1,470
openb-pod-5844,15200,80896,1,1000
openb-pod-5845,14200,58368,1,1000
openb-pod-5846,14200,58368,1,1000
openb-pod-5847,11400,77824,1,1000
openb-pod-5848,11908,47104,1,470
openb-pod-5849,11908,47104,1,470
openb-pod-5850,8000,30517,1,470
openb-pod-5851,15200,80896,1,1000
openb-pod-5852,9810,41560,1,1000
openb-pod-5853,12000,16384,1,1000
openb-pod-5854,9810,41560,1,1000
openb-pod-5855,9810,41560,1,1000
openb-pod-5856,9810,41560,1,1000
openb-pod-5857,9810,41560,1,1000
openb-pod-5858,9810,41560,1,1000
openb-pod-5859,11400,77824,1,1000
openb-pod-5860,14200,58368,1,1000
openb-pod-5861,3152,5600,1,810
openb-pod-5862,11300,49152,1,1000
openb-pod-5863,14200,58368,1,1000
openb-pod-5864,9810,41560,1,1000
openb-pod-5865,11300,49152,1,1000
openb-pod-5866,9810,41560,1,1000
openb-pod-5867,9810,41560,1,1000
openb-pod-5868,11300,49152,1,1000
openb-pod-5869,11300,49152,1,1000
openb-pod-5870,11300,49152,1,1000
openb-pod-5871,11300,49152,1,1000
openb-pod-5872,3152,5600,1,810
openb-pod-5873,11300,49152,1,1000
openb-pod-5874,11300,49152,1,1000
openb-pod-5875,11300,49152,1,1000
openb-pod-5876,11300,49152,1,1000
openb-pod-5877,11300,49152,1,1000
openb-pod-5878,11300,49152,1,1000
openb-pod-5879,11300,49152,1,1000
openb-pod-5880,11300,49152,1,1000
openb-pod-5881,12000,16384,1,1000
openb-pod-5882,11300,49152,1,1000
openb-pod-5883,32000,49152,0,0
openb-pod-5884,11908,47104,1,650
openb-pod-5885,8000,30517,1,470
openb-pod-5886,8200,33792,1,1000
openb-pod-5887,11400,77824,1,1000
openb-pod-5888,11908,47104,1,470
